SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
19295-32,PPP1CC,P36873,0.0,SL009430,seq.19295.32
19296-51,MYL7,Q01449,0.0,SL008168,seq.19296.51
19297-4,G6PD,P11413,0.002096733732301906,SL007111,seq.19297.4
19302-7,GIMAP6,Q6P9H5,0.0,SL020997,seq.19302.7
19303-64,PET117,Q6UWS5,0.0013451589528708958,SL020942,seq.19303.64
19310-81,COPE,O14579,0.0,SL014583,seq.19310.81
19311-15,CRYGS,P22914,-0.02338389307399682,SL019513,seq.19311.15
19316-2,HSCB,Q8IWL3,0.0019445328883006944,SL019358,seq.19316.2
19317-114,ACP3,P15309,0.0,SL000549,seq.19317.114
19323-1,EBAG9,O00559,0.00018553236174585132,SL013709,seq.19323.1
19325-21,ABHD14B,Q96IU4,-0.0008856191580876962,SL008281,seq.19325.21
19328-51,CHEK2,O96017,-0.00030534438368471636,SL003726,seq.19328.51
19329-31,HIPK3,Q9H422,0.0,SL010523,seq.19329.31
19331-18,BAIAP2,Q9UQB8,0.0011792308410834044,SL013299,seq.19331.18
19332-1,MOB4,Q9Y3A3,0.0,SL016539,seq.19332.1
19333-4,HNRNPK,P61978,0.0012500013900830968,SL002756,seq.19333.4
19334-62,TXNDC12,O95881,0.0,SL016128,seq.19334.62
19335-2,JPT1,Q9UK76,0.0,SL005988,seq.19335.2
19338-3,LZIC,Q8WZA0,0.0,SL020950,seq.19338.3
19341-36,ACBD6,Q9BR61,0.0,SL019254,seq.19341.36
19347-37,CA12,O43570,-0.00031682827778207383,SL010370,seq.19347.37
19353-25,OSTM1,Q86WC4,0.00017369325098701242,SL015055,seq.19353.25
19357-11,VAMP7,P51809,0.0,SL016435,seq.19357.11
19360-22,LRRTM1,Q86UE6,6.352614124843522e-05,SL014096,seq.19360.22
19361-78,MATN3,O15232,0.0,SL006992,seq.19361.78
19364-163,PCNA,P12004,-0.0008451372090968812,SL000131,seq.19364.163
19365-11,BCAT2,O15382,7.77935683844941e-05,SL013348,seq.19365.11
19366-8,PEX26,Q7Z412,-0.00026601538508339316,SL015041,seq.19366.8
19367-34,ECI1,P42126,0.0,SL016427,seq.19367.34
19369-17,KAT2A,Q92830,-0.01114916601115579,SL007580,seq.19369.17
19370-30,HS3ST4,Q9Y661,-0.0019351341224265043,SL018828,seq.19370.30
19372-7,MDGA2,Q7Z553,-0.00010570390996793819,SL021669,seq.19372.7
19373-3,MYL12A,P19105,0.0,SL008053,seq.19373.3
19374-72,MTCP1,P56278,0.0,SL019344,seq.19374.72
19376-74,NNMT,P40261,-6.431335216303519e-05,SL008101,seq.19376.74
19377-14,OLFM2,O95897,-0.0011579122572287286,SL012399,seq.19377.14
19379-154,RAB3D,O95716,-0.006286234000888701,SL008723,seq.19379.154
19381-7,RGS21,Q2M5E4,0.0,SL021788,seq.19381.7
19383-131,CINP,Q9BW66,-0.007917953665285776,SL021086,seq.19383.131
19388-2,CDH12,P55289,0.0020170457759999855,SL004864,seq.19388.2
19392-6,DDAH1,O94760,0.0001385172105534331,SL008871,seq.19392.6
19437-61,VEGFA,P15692,0.0005395320058273894,SL021823,seq.19437.61
19438-68,SYF2,O95926,0.0004836706182336398,SL021097,seq.19438.68
19446-1,GMPR2,Q9P2T1,0.0005754799436559335,SL020976,seq.19446.1
19448-104,UPP1,Q16831,0.0,SL013090,seq.19448.104
19467-3,RBKS,Q9H477,-8.13365482143797e-05,SL020965,seq.19467.3
19482-11,HDHD3,Q9BSH5,0.00019467943492595453,SL015184,seq.19482.11
19483-16,KDSR,Q06136,-0.00024813806706116013,SL020931,seq.19483.16
19488-1,PDCD6,O75340,0.0,SL007980,seq.19488.1
19491-11,HSD17B8,Q92506,-0.000266888658354805,SL015110,seq.19491.11
19492-5,KAAG1,Q9UBP8,-0.0005715713017795933,SL021007,seq.19492.5
19496-1,NPL,Q9BXD5,-0.020355558869931616,SL008297,seq.19496.1
19504-22,DTYMK,P23919,-0.0014298722847554107,SL021087,seq.19504.22
19506-6,GLYAT,Q6IB77,0.0,SL015017,seq.19506.6
19511-8,DCUN1D2,Q6PH85,-0.00016973586862290233,SL020984,seq.19511.8
19516-10,HMGA2,P52926,0.013869527229643455,SL013047,seq.19516.10
19518-12,HK3,P52790,-0.0007027641746032533,SL007273,seq.19518.12
19523-215,PARK7,Q99497,0.0028123492883921166,SL008933,seq.19523.215
19553-14,STX1A,Q16623,0.0,SL004304,seq.19553.14
19555-1,SUMO2,P61956,0.0005427074930965119,SL013060,seq.19555.1
19556-12,CR1,P17927,0.0,SL004554,seq.19556.12
19557-3,KLB,Q86Z14,0.0,SL021540,seq.19557.3
19558-10,LRP4,O75096,0.004576202122174422,SL007029,seq.19558.10
19560-23,PLXNA4,Q9HCM2,-0.04742315531193118,SL021489,seq.19560.23
19561-216,PLXND1,Q9Y4D7,0.0,SL009025,seq.19561.216
19562-8,USP28,Q96RU2,0.02735786335657547,SL021216,seq.19562.8
19563-3,SEZ6L,Q9BYH1,-0.00010371747619507907,SL008781,seq.19563.3
19564-61,IRF4,Q15306,-0.0014983064333841012,SL007438,seq.19564.61
19567-1,EGFR,P00533,0.0021503530804909015,SL016828,seq.19567.1
19568-17,IL15,P40933,-0.00249571729299641,SL001775,seq.19568.17
19570-12,FGF8,P55075,0.0018258446678240592,SL004341,seq.19570.12
19572-10,CEBPG,P53567,0.0003571712795687229,SL006492,seq.19572.10
19574-5,ITGA2B|ITGB3,P08514|P05106,-1.6204792412986634e-06,SL000542,seq.19574.5
19575-4,EPOR,P19235,0.0,SL005159,seq.19575.4
19578-19,DOK2,O60496,0.0001991280949850085,SL016379,seq.19578.19
19579-5,DEFA1,P59665,0.0,SL004526,seq.19579.5
19584-33,FGF9,P31371,-2.16756468947785e-06,SL003849,seq.19584.33
19586-89,RAB3C,Q96E17,0.0044670024158300825,SL011389,seq.19586.89
19587-12,KPNA1,P52294,0.0,SL021249,seq.19587.12
19590-46,SFTPD,P35247,-0.021390193118263002,SL004484,seq.19590.46
19596-18,BRF1,Q92994,0.021616207407346915,SL016130,seq.19596.18
19601-15,ASB9,Q96DX5,4.0150523890542784e-05,SL019725,seq.19601.15
19602-36,JUND,P17535,0.06278200477995219,SL003671,seq.19602.36
19606-28,IHH,Q14623,0.002675120241191494,SL004084,seq.19606.28
19612-3,CD81,P60033,0.0,SL007309,seq.19612.3
19614-8,TCN1,P20061,0.0,SL003164,seq.19614.8
19615-213,NT5C3A,Q9H0P0,0.0005764096875034352,SL013508,seq.19615.213
19616-100,EFHD1,Q9BUP0,0.004677256705825379,SL008702,seq.19616.100
19617-5,PTGR1,Q14914,0.0,SL005407,seq.19617.5
19620-16,DLG2,Q15700,0.0,SL021282,seq.19620.16
19622-7,INHBA,P08476,0.0,SL001938,seq.19622.7
19623-26,RPSA,P08865,0.0,SL004605,seq.19623.26
19631-13,KNG1,P01042,0.0009917048269632667,SL014330,seq.19631.13
19635-69,FGL2,Q14314,-0.000996902046171261,SL008693,seq.19635.69
19636-23,HLA-G,P17693,0.0,SL002647,seq.19636.23
19637-9,CRH,P06850,0.0,SL003526,seq.19637.9
19638-9,PDYN,P01213,1.2318690404749209e-05,SL021368,seq.19638.9
19639-53,IAPP,P10997,-0.00015849879045191028,SL011501,seq.19639.53
19640-2,PTH,P01270,0.0016566376887719322,SL000533,seq.19640.2
2182-54,C4A|C4B,P0C0L4|P0C0L5,-0.00011704814206232198,SL000318,seq.2182.54
2190-55,F11,P03951,-0.004086008405037563,SL002662,seq.2190.55
2192-63,CCL27,Q9Y4X3,-0.059311927641195604,SL003168,seq.2192.63
2201-17,COL18A1,P39060,-0.005110868442337389,SL000403,seq.2201.17
2211-9,TIMP1,P01033,-0.0013539387986608467,SL000591,seq.2211.9
2212-69,PLAT,P00750,0.0,SL000053,seq.2212.69
2247-20,PROK1,P58294,0.24843376431811792,SL004332,seq.2247.20
2278-61,TIMP2,P16035,0.00011019451334908921,SL000592,seq.2278.61
2333-72,TGFB1,P01137,0.0,SL000584,seq.2333.72
2381-52,C5,P01031,0.0,SL000319,seq.2381.52
2418-55,APOE,P02649,0.0020466674628354686,SL000276,seq.2418.55
2421-7,BDNF,P23560,-0.00017759301244663468,SL003951,seq.2421.7
2431-17,CTSG,P08311,0.0,SL000345,seq.2431.17
2436-49,CXCL16,Q9H2A7,0.0,SL004016,seq.2436.49
2441-2,FGF10,O15520,-0.004639051627959813,SL004333,seq.2441.2
2443-10,FGF8,P55075,0.0037394359507362663,SL004342,seq.2443.10
2447-7,PLA2G2E,Q9NZK7,0.0,SL004066,seq.2447.7
2449-1,PLA2G5,P39877,5.137901242469298e-05,SL004182,seq.2449.1
2468-62,CCL20,P78556,0.0,SL000133,seq.2468.62
2474-54,APCS,P02743,0.00011461781166090257,SL000573,seq.2474.54
2475-1,KIT,P10721,0.0009037669879656654,SL004010,seq.2475.1
2480-58,TIMP3,P35625,-0.1661822475918261,SL003043,seq.2480.58
2500-2,ANGPT4,Q9Y264,0.0,SL004643,seq.2500.2
2505-49,GFRA3,O60609,0.00035274455427167673,SL004144,seq.2505.49
2514-65,EFNB3,Q15768,0.0,SL004142,seq.2514.65
2515-14,GFRA2,O00451,0.0,SL004143,seq.2515.14
2516-57,CCL21,O00585,1.578319264638616e-05,SL003193,seq.2516.57
2524-56,HMGB1,P09429,-0.3539939457938437,SL003280,seq.2524.56
2558-51,POMC,P01189,0.0,SL000300,seq.2558.51
2567-5,CFI,P05156,-0.00010340724024748945,SL003328,seq.2567.5
2571-12,IGFBP3,P17936,0.00020458227763686462,SL000045,seq.2571.12
2578-67,CCL2,P13500,-0.00024866021344936755,SL000038,seq.2578.67
2579-17,MMP9,P14780,0.0,SL000527,seq.2579.17
2580-83,MPO,P05164,0.0003270168546221938,SL001796,seq.2580.83
2585-2,PRL,P01236,0.0,SL000546,seq.2585.2
2590-69,ROR1,Q01973,-0.010905385458566915,SL006114,seq.2590.69
2597-8,VEGFA,P15692,0.0,SL000002,seq.2597.8
2599-51,TNFSF9,P41273,0.0,SL003735,seq.2599.51
2602-2,ANGPT2,O15123,-0.0034417074566158354,SL001996,seq.2602.2
2605-49,TNFRSF8,P28908,0.0,SL004180,seq.2605.49
2607-54,CRLF1|CLCF1,O75462|Q9UBD9,0.0,SL004692,seq.2607.54
2609-59,CST3,P01034,0.0012789780881200636,SL001777,seq.2609.59
2611-72,TYRO3,Q06418,0.0,SL004136,seq.2611.72
2612-5,EIF5,P55010,0.0,SL004759,seq.2612.5
2614-28,EFNA4,P52798,0.0,SL004140,seq.2614.28
2615-60,EFNA5,P52803,-0.035932435892648884,SL004141,seq.2615.60
2616-23,ERBB2,P04626,0.0,SL000009,seq.2616.23
2617-56,ERBB3,P21860,-0.0003979601936653389,SL002519,seq.2617.56
2618-10,ERBB4,Q15303,-0.03030861384904581,SL003803,seq.2618.10
2619-72,TACSTD2,P09758,-0.0003291172225896008,SL001890,seq.2619.72
2620-4,IL6ST,P40189,-3.367382425524699e-05,SL003872,seq.2620.4
2622-18,HMOX2,P30519,0.0,SL004751,seq.2622.18
2625-53,HSP90AA1,P07900,0.002099266036996106,SL000453,seq.2625.53
2631-50,IL10RB,Q08334,0.0,SL004147,seq.2631.50
2632-5,IL12RB1,P42701,-0.0010678043593048499,SL004148,seq.2632.5
2633-52,IL13RA1,P78552,0.0,SL004149,seq.2633.52
2634-2,IL2RG,P31785,0.0002285410870088017,SL003307,seq.2634.2
2635-61,LAYN,Q6UX15,0.0,SL004646,seq.2635.61
2637-77,MRC1,P22897,0.0,SL004579,seq.2637.77
2640-3,MST1R,Q04912,0.003168034249816648,SL004637,seq.2640.3
2642-4,PAFAH1B2,P68402,0.0,SL004760,seq.2642.4
2643-57,CDH3,P22223,-0.0002063300409303598,SL004183,seq.2643.57
2644-11,PRKCA,P17252,0.0,SL000551,seq.2644.11
2645-54,PRKCZ,Q05513,0.0,SL000557,seq.2645.54
2647-66,GDI2,P50395,0.0,SL003648,seq.2647.66
2649-77,ICAM3,P32942,0.0,SL003178,seq.2649.77
2652-15,PLAUR,Q03405,0.0,SL002506,seq.2652.15
2654-19,TNFRSF1A,P19438,0.00041072550444852074,SL001992,seq.2654.19
2658-27,NTRK3,Q16288,0.0,SL004639,seq.2658.27
2665-26,TNFRSF17,Q02223,0.0,SL004672,seq.2665.26
2666-53,DCN,P07585,-0.0005085774626326082,SL004081,seq.2666.53
2668-70,CAPN1|CAPNS1,P07384|P04632,0.0,SL000337,seq.2668.70
2677-1,EGFR,P00533,0.0,SL002644,seq.2677.1
2681-23,HGF,P14210,-0.07470189496843777,SL000441,seq.2681.23
2682-68,HSPD1,P10809,-0.00020861871479105004,SL000450,seq.2682.68
2683-1,C3,P01024,0.0,SL000456,seq.2683.1
2687-2,MIA,Q16674,0.0002612496821033177,SL001947,seq.2687.2
2692-74,PLA2G2A,P14555,-0.001405974265362799,SL002528,seq.2692.74
2695-25,PECAM1,P16284,-0.08893177111145575,SL001721,seq.2695.25
2696-87,PSPN,O60542,0.0,SL004685,seq.2696.87
2697-7,PF4,P02776,-0.0015735629910166565,SL003041,seq.2697.7
2700-56,PROS1,P07225,0.0,SL000049,seq.2700.56
2704-74,TNFRSF13B,O14836,-6.085584779749877e-06,SL004364,seq.2704.74
2705-5,CCL25,O15444,-0.00036363850302993683,SL003197,seq.2705.5
2706-69,SERPINA7,P05543,-0.0666451798447516,SL000590,seq.2706.69
2708-54,TNFSF18,Q9UNG2,-0.013714990265161806,SL004326,seq.2708.54
2714-78,AIMP1,Q12904,0.0007920024709477281,SL003334,seq.2714.78
2719-3,CSF3R,Q99062,0.0,SL004591,seq.2719.3
2728-62,TNC,P24821,-0.019843102331876687,SL003198,seq.2728.62
2730-58,MICA,Q29983,0.0017475645884571732,SL005199,seq.2730.58
2731-29,POR,P16435,0.00020184533171026606,SL000528,seq.2731.29
2732-58,NANOG,Q9H9S0,-0.09432701178676864,SL005235,seq.2732.58
2734-49,NCR2,O95944,-0.00012129123692678524,SL005206,seq.2734.49
2737-22,CCN3,P48745,0.0015061441839229106,SL005236,seq.2737.22
2741-22,SIGLEC6,O43699,0.00941838787226346,SL005217,seq.2741.22
2742-68,SIGLEC7,Q9Y286,0.00032646072568776193,SL005218,seq.2742.68
2743-5,SHH,Q15465,-0.00030773084812198257,SL005220,seq.2743.5
2747-3,ULBP3,Q9BZM4,0.0,SL005229,seq.2747.3
2750-3,APOA1,P02647,-0.0007184820815007299,SL000019,seq.2750.3
2760-2,FAM107A,O95990,0.0,SL004752,seq.2760.2
2761-49,FGF18,O76093,0.007887353944011204,SL004336,seq.2761.49
2763-66,FGF20,Q9NP95,-2.53532186949896e-05,SL004338,seq.2763.66
2765-4,GDF11|MSTN,O95390|O14793,-0.0005873955730991932,SL021043,seq.2765.4
2771-35,IGFBP1,P08833,0.001681583181225946,SL000462,seq.2771.35
2773-50,IL10,P22301,-0.009741960723847974,SL001717,seq.2773.50
2774-10,IL16,Q14005,-5.530108583683158e-05,SL000474,seq.2774.10
2778-10,IL22,Q9GZX6,0.0,SL004347,seq.2778.10
2781-63,CCL4L1,Q8NHW4,-0.04013550470418203,SL004356,seq.2781.63
2783-18,CCL3L1,P16619,-8.163825394625628e-05,SL004355,seq.2783.18
2788-55,MMP3,P08254,0.0,SL000524,seq.2788.55
2789-26,MMP7,P09237,0.0,SL000525,seq.2789.26
2790-54,PPBP,P02775,0.00011738517919202946,SL003191,seq.2790.54
2794-60,SOD1,P00441,0.0,SL000581,seq.2794.60
2797-56,APOB,P04114,0.0,SL000020,seq.2797.56
2805-6,ACE2,Q9BYF1,0.0,SL004415,seq.2805.6
2806-49,ACVR1B,P36896,-0.001734866392198961,SL004128,seq.2806.49
2809-25,ADAMTS4,O75173,-9.147105614925807e-08,SL004625,seq.2809.25
2811-27,ANGPT1,Q15389,-0.0008141176558073504,SL001995,seq.2811.27
2813-11,AGRP,O00253,0.0,SL006924,seq.2813.11
2816-50,BCAM,P50895,-0.027384413942000713,SL001902,seq.2816.50
2819-23,CDH5,P33151,0.015158660593841411,SL002081,seq.2819.23
2823-7,COMMD7,Q86VX2,-0.0016523901015350387,SL004704,seq.2823.7
2826-53,EDA,Q92838,0.0005351970855673218,SL004644,seq.2826.53
2828-82,SPINT1,O43278,-0.028562324962797613,SL004645,seq.2828.82
2829-19,IL27|EBI3,Q8NEV9|Q14213,-0.05919086483639569,SL006915,seq.2829.19
2831-29,KLK11,Q9UBX7,-8.778439911829909e-05,SL002763,seq.2831.29
2833-20,KLK4,Q9Y5K2,-0.00042864365673381233,SL003800,seq.2833.20
2834-54,KLK8,O60259,0.0,SL003915,seq.2834.54
2835-1,XRCC6,P12956,-0.035727149879232624,SL004301,seq.2835.1
2837-3,MET,P08581,0.0,SL000134,seq.2837.3
2838-53,MMP17,Q9ULZ9,0.0,SL003332,seq.2838.53
2839-2,TNFSF4,P23510,0.0,SL004649,seq.2839.2
2843-13,SPINT2,O43291,7.721873106419684e-06,SL001897,seq.2843.13
2844-53,TIE1,P35590,-0.003437301382623622,SL003199,seq.2844.53
2846-24,RPS27A,P62979,-0.0002468116758457239,SL000605,seq.2846.24
2849-49,AIF1,P55008,0.0,SL004768,seq.2849.49
2851-63,C5,P01031,0.0,SL000320,seq.2851.63
2853-68,CHEK1,O14757,-1.3685328119230512e-05,SL006911,seq.2853.68
2855-49,MAPK3,P27361,0.0,SL000409,seq.2855.49
2859-69,HDAC8,Q9BY41,0.0,SL004723,seq.2859.69
2860-19,KPNA2,P52292,0.0,SL004718,seq.2860.19
2864-2,MAP2K1,Q02750,-0.0001226917009143956,SL003793,seq.2864.2
2870-29,RAC1,P63000,4.731507601227724e-05,SL004009,seq.2870.29
2875-15,TBP,P20226,0.0,SL006923,seq.2875.15
2876-74,TOP1,P11387,2.877876496292645e-05,SL004305,seq.2876.74
2877-3,UBE2I,P63279,0.0,SL004306,seq.2877.3
2878-66,YES1,P07947,0.0,SL006372,seq.2878.66
2888-49,C7,P10643,0.0,SL000323,seq.2888.49
2889-37,CTF1,Q16619,0.0,SL002783,seq.2889.37
2890-59,CCL28,Q9NRJ3,0.0,SL003303,seq.2890.59
2900-53,CCL14,Q16627,0.0,SL003329,seq.2900.53
2906-55,IL4,P05112,0.0,SL000480,seq.2906.55
2911-27,MDK,P21741,0.0,SL002621,seq.2911.27
2913-1,CCL23,P55773,-0.022137891991661114,SL003302,seq.2913.1
2925-9,SERPINE1,P05121,0.0,SL000006,seq.2925.9
2939-10,ARTN,Q5T4W7,0.0,SL004670,seq.2939.10
2942-50,CYCS,P99999,0.0007104287223865326,SL000396,seq.2942.50
2943-5,CYP3A4,P08684,-0.019736526051436873,SL000398,seq.2943.5
2944-66,NBL1,P41271,0.0,SL005156,seq.2944.66
2946-52,CFD,P00746,-0.006723581604031066,SL003327,seq.2946.52
2948-58,GHR,P10912,0.0,SL005168,seq.2948.58
2949-6,PLA2G10,O15496,0.0,SL004067,seq.2949.6
2950-57,IGFBP4,P22692,-3.861373578185757e-05,SL005171,seq.2950.57
2952-75,IGF1,P05019,0.0,SL000047,seq.2952.75
2953-31,CGA|LHB,P01215|P01229,-0.0011879139186808402,SL000506,seq.2953.31
2960-66,CFP,P27918,-0.0017673283389230763,SL003192,seq.2960.66
2961-1,PROC,P04070,0.0005475978497228094,SL000048,seq.2961.1
2962-50,PTHLH,P12272,-0.0010138757951830893,SL002561,seq.2962.50
2966-65,CLEC11A,Q9Y240,0.004070745290318564,SL004362,seq.2966.65
2967-8,VCAM1,P19320,0.00018537162100493016,SL001720,seq.2967.8
2968-61,TNFSF15,O95150,0.0,SL004686,seq.2968.61
2970-60,AREG,P15514,-0.00011595006949805844,SL000136,seq.2970.60
2972-57,BMP7,P18075,0.0,SL004078,seq.2972.57
2973-15,CD36,P16671,0.0,SL000668,seq.2973.15
2974-61,CNTN1,Q12860,-0.002082048602189181,SL004855,seq.2974.61
2975-19,CCN2,P29279,0.0,SL002655,seq.2975.19
2977-7,EDAR,Q9UNE0,0.0001682652332850081,SL004872,seq.2977.7
2979-8,CXCL5,P42830,0.0,SL003169,seq.2979.8
2982-82,LGALS4,P56470,0.0003503069459052675,SL005165,seq.2982.82
2985-35,CXCL1,P09341,0.0,SL003173,seq.2985.35
2987-37,H1-2,P16403,0.0029983362329762562,SL005256,seq.2987.37
2991-9,IL1R1,P14778,0.0,SL001997,seq.2991.9
2992-59,IL17RA,Q96F46,0.0,SL004850,seq.2992.59
2993-1,IL18RAP,O95256,-0.00023782179975922536,SL004861,seq.2993.1
2994-71,IL1RL2,Q9HB29,-0.0005308230221278336,SL004875,seq.2994.71
2997-8,JAM2,P57087,0.00047452476743962393,SL005193,seq.2997.8
2998-53,JAM3,Q9BX67,-0.0020733482802886456,SL005194,seq.2998.53
2999-6,LSAMP,Q13449,0.0,SL005196,seq.2999.6
3000-66,MBL2,P11226,0.0,SL004516,seq.3000.66
3003-29,NCR3,O14931,-0.008524993543883638,SL005205,seq.3003.29
3004-67,PDCD1LG2,Q9BQ51,-1.2447159139139071e-05,SL004862,seq.3004.67
3005-5,PTPN1,P18031,0.000329933214687495,SL004939,seq.3005.5
3007-7,SIGLEC9,Q9Y336,-0.00017709999331825844,SL005219,seq.3007.7
3009-3,TGFBR3,Q03167,-0.0001471878924163521,SL005059,seq.3009.3
3010-53,TSLP,Q969D9,-0.013746993597100703,SL004687,seq.3010.53
3022-4,CTLA4,P16410,-3.7094535473199082e-06,SL000384,seq.3022.4
3024-18,SERPINF2,P08697,0.0006995089184263663,SL000250,seq.3024.18
3025-50,FGF2,P09038,-0.19580270447480244,SL000004,seq.3025.50
3026-5,CAST,P20810,-0.004899826434882691,SL000338,seq.3026.5
3028-36,CCL23,P55773,-0.00014350152977305743,SL003301,seq.3028.36
3029-52,CD209,Q9NNX6,0.0,SL005157,seq.3029.52
3030-3,CLEC4M,Q9H2X3,-2.5924637019561582e-05,SL005158,seq.3030.3
3032-11,CGA|FSHB,P01215|P01225,-0.00016377868636925045,SL000428,seq.3032.11
3033-57,LGALS2,P05162,0.009561275862799144,SL005164,seq.3033.57
3034-1,GFAP,P14136,-0.00046022754656103846,SL004271,seq.3034.1
3035-80,IL19,Q9UHD0,0.00021155985885776827,SL004354,seq.3035.80
3037-62,IL1B,P01584,0.0,SL001795,seq.3037.62
3038-9,CXCL11,O14625,0.0,SL003326,seq.3038.9
3040-59,CCL3,P10147,-0.0006774462916565262,SL000519,seq.3040.59
3041-55,MRC2,Q9UBG0,0.006855015576473792,SL008416,seq.3041.55
3042-7,MB,P02144,0.0003252231381005134,SL000164,seq.3042.7
3043-49,SPARC,P09486,0.0,SL000532,seq.3043.49
3044-3,CCL18,P55774,0.0,SL003323,seq.3044.3
3045-72,PTN,P21246,0.013805324282255716,SL002704,seq.3045.72
3046-31,RETN,Q9HD89,2.4055086472025202,SL004260,seq.3046.31
3049-61,PRSS1,P07477,-8.515148990489998e-05,SL000603,seq.3049.61
3052-8,FASLG,P48023,-0.0006379509925533652,SL000633,seq.3052.8
3054-3,HP,P00738,-0.006919451586381537,SL000437,seq.3054.3
3055-54,IL4R,P24394,0.0006236634986970742,SL003308,seq.3055.54
3059-50,TNFSF13B,Q9Y275,0.000437553606880195,SL004327,seq.3059.50
3060-43,C9,P02748,0.0,SL000325,seq.3060.43
3065-65,FGF5,P12034,0.003900519649193202,SL004339,seq.3065.65
3066-12,LGALS3,P17931,0.0027428090689906666,SL003744,seq.3066.12
3067-67,GDF9,O60383,0.0,SL005234,seq.3067.67
3069-52,IGHM,P01871,0.0,SL000468,seq.3069.52
3070-1,IL2,P60568,-0.006553720148838764,SL000478,seq.3070.1
3072-4,IL13,P35225,-5.151898693742791e-05,SL001718,seq.3072.4
3073-51,IL18BP,O95998,0.0024025325605075594,SL002508,seq.3073.51
3077-66,F10,P00742,0.0,SL003324,seq.3077.66
3078-1,PGF,P49763,-0.001618021431282989,SL002640,seq.3078.1
3079-62,RARRES2,Q99969,6.581637862771507e-06,SL005152,seq.3079.62
3081-70,ULBP1,Q9BZM6,0.0,SL005227,seq.3081.70
3082-9,ULBP2,Q9BZM5,-1.1435565380850104e-06,SL005228,seq.3082.9
3083-71,EDA2R,Q9HAV5,0.0002984797483755411,SL005233,seq.3083.71
3091-70,AURKA,O14965,0.0007300586132641839,SL004771,seq.3091.70
3115-64,MAPK1,P28482,0.0,SL006918,seq.3115.64
3122-6,DIABLO,Q9NR28,0.0,SL003733,seq.3122.6
3132-1,VEGFC,P49767,5.320786080355622e-07,SL004486,seq.3132.1
3143-3,CD4,P01730,-0.0060628798262996626,SL002524,seq.3143.3
3148-49,CXCL2,P19875,-1.7185937618441688e-05,SL003174,seq.3148.49
3151-6,IL2RA,P01589,0.0,SL003305,seq.3151.6
3152-57,TNFRSF1B,P20333,0.0002669526652254892,SL001800,seq.3152.57
3166-92,CD33,P20138,0.0,SL005215,seq.3166.92
3168-8,ADAMTS5,Q9UNA0,-0.00012388776798332525,SL004626,seq.3168.8
3169-70,IDUA,P35475,0.10639360041126468,SL010368,seq.3169.70
3170-6,METAP2,P50579,-0.0015210159366621859,SL007261,seq.3170.6
3171-57,APP,P05067,0.0,SL004469,seq.3171.57
3172-28,ARSB,P15848,0.0,SL008956,seq.3172.28
3173-49,NAAA,Q02083,-0.00014644457801961126,SL008611,seq.3173.49
3174-2,ADAMTS1,Q9UHI8,7.568074543592507e-05,SL008421,seq.3174.2
3175-51,ADAMTS13,Q76LX8,-0.0034895265176485566,SL006610,seq.3175.51
3178-5,CTSC,P53634,-0.0970222909327407,SL007280,seq.3178.5
3179-51,CTSA,P10619,0.004247670884675848,SL009213,seq.3179.51
3181-50,CTSS,P25774,0.0012018710155161936,SL004673,seq.3181.50
3182-38,ENTPD1,P49961,-8.867847907243978e-05,SL010371,seq.3182.38
3184-25,F7,P08709,0.0,SL000358,seq.3184.25
3186-2,C2,P06681,-0.00019935187188394648,SL002525,seq.3186.2
3187-52,CRISP3,P54108,-8.265804021990953e-06,SL007284,seq.3187.52
3189-61,TMPRSS15,P98073,-7.397835724547448e-06,SL010372,seq.3189.61
3191-50,WFIKKN1,Q96NZ8,0.0,SL012783,seq.3191.50
3192-3,CNDP2,Q96KP4,0.0,SL002695,seq.3192.3
3194-36,GP6,Q9HCN6,0.0,SL008759,seq.3194.36
3195-50,GNLY,P22749,-0.011862292020620648,SL000678,seq.3195.50
3196-6,HAPLN1,P10915,0.005640847283354358,SL008023,seq.3196.6
3197-70,IDE,P14735,-0.0008514176439518953,SL007122,seq.3197.70
3198-4,IDS,P22304,-0.00529288240616545,SL008639,seq.3198.4
3201-49,KLK5,Q9Y337,0.051314941668302284,SL003863,seq.3201.49
3202-28,KREMEN2,Q8NCW0,-0.007095913832280245,SL010393,seq.3202.28
3204-2,LTA4H,P09960,-0.0019844795617618973,SL007100,seq.3204.2
3206-4,LYVE1,Q9Y5Y7,0.0,SL008904,seq.3206.4
3209-69,MEPE,Q9NQ76,-0.023341047557174022,SL005437,seq.3209.69
3210-1,METAP1,P53582,-0.0006254194938321903,SL010374,seq.3210.1
3212-30,ASAH2,Q9NR71,0.0,SL010375,seq.3212.30
3213-65,NID1,P14543,0.002532694187521917,SL000640,seq.3213.65
3216-2,PIGR,P01833,-0.00012618541855252756,SL005797,seq.3216.2
3220-40,RET,P07949,-0.09101239062449386,SL010378,seq.3220.40
3221-54,SFRP1,Q8N474,-0.005101637241478101,SL003770,seq.3221.54
3222-11,SEMA3A,Q14563,0.0003856759166092862,SL010379,seq.3222.11
3232-28,ACP5,P13686,-0.000887949422419344,SL004118,seq.3232.28
3234-23,CCDC80,Q76M96,-0.0001748604402231554,SL010390,seq.3234.23
3235-50,WFIKKN2,Q8TEU8,0.0013863746703127156,SL010391,seq.3235.50
